id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_miles,average_speed_mph,pickup_hour
id2279723,2,2016-05-11 16:50:21,2016-05-11 17:10:39,1,-73.99284362792967,40.752723693847656,-73.9845199584961,40.75693130493164,N,1218,0.52,1.55,16
id3139843,1,2016-06-04 18:45:24,2016-06-04 19:22:17,2,-73.97508239746092,40.75541305541992,-73.99091339111328,40.750675201416016,N,2213,0.89,1.45,18
id1810099,1,2016-04-26 09:39:36,2016-04-26 09:46:12,1,-73.99415588378906,40.7312126159668,-73.99295806884764,40.733680725097656,N,396,0.18,1.65,9
id3350864,1,2016-04-06 11:16:14,2016-04-06 11:33:02,2,-73.97892761230467,40.758670806884766,-73.97766876220702,40.752227783203125,N,1008,0.45,1.61,11
id0334194,1,2016-06-22 15:19:53,2016-06-22 15:36:14,2,-73.9872055053711,40.7506103515625,-73.98129272460938,40.74850082397461,N,981,0.34,1.26,15
id1871684,2,2016-02-23 12:37:56,2016-02-23 12:55:30,1,-73.97809600830078,40.75237655639648,-73.96988677978516,40.756378173828125,N,1054,0.51,1.75,12
id2074974,1,2016-02-14 18:53:09,2016-02-14 19:04:22,1,-73.98881530761719,40.748847961425774,-73.99264526367188,40.74527359008789,N,673,0.32,1.7,18
id1532584,1,2016-03-16 11:03:03,2016-03-16 11:13:29,1,-73.99378204345702,40.74185943603516,-73.99401092529298,40.74643325805664,N,626,0.32,1.82,11
id2907366,1,2016-04-01 12:43:34,2016-04-01 12:56:50,3,-73.97708892822266,40.75102996826172,-73.98280334472656,40.74842071533203,N,796,0.35,1.58,12
id3186626,1,2016-03-11 20:05:32,2016-03-11 20:11:50,1,-73.98123931884764,40.76436233520508,-73.98380279541014,40.763160705566406,N,378,0.16,1.5,20
id0753511,1,2016-03-10 22:18:34,2016-03-10 22:36:15,1,-73.97927856445312,40.755683898925774,-73.9684066772461,40.75584030151367,N,1061,0.57,1.93,22
id3332596,1,2016-03-16 12:42:55,2016-03-16 12:48:16,1,-73.9794921875,40.750102996826165,-73.9823989868164,40.75006103515625,N,321,0.15,1.71,12
id3298826,2,2016-04-16 17:56:06,2016-04-16 18:08:27,4,-73.98248291015625,40.75690841674805,-73.9837646484375,40.76206970214844,N,741,0.36,1.76,17
id0030512,2,2016-06-02 14:45:18,2016-06-02 15:11:25,6,-73.97689819335938,40.75020599365234,-73.98400115966798,40.760833740234375,N,1567,0.82,1.89,14
id3916239,2,2016-06-29 09:54:16,2016-06-29 10:01:49,1,-73.99224853515625,40.749038696289055,-73.98914337158203,40.74681854248047,N,453,0.22,1.78,9
id3879617,1,2016-01-08 22:56:58,2016-01-08 23:10:23,4,-73.99043273925781,40.71876907348633,-73.99796295166014,40.71965026855469,N,805,0.4,1.78,22
id2329710,2,2016-05-08 11:59:19,2016-05-08 13:24:08,1,-73.98322296142578,40.77127456665039,-73.9874496459961,40.738895416259766,N,5089,2.25,1.59,11
id3607200,1,2016-06-09 18:02:22,2016-06-09 18:34:05,1,-73.98703002929686,40.76829147338867,-73.98529052734375,40.75885772705078,N,1903,0.66,1.25,18
id0431872,1,2016-05-18 18:14:20,2016-05-18 18:32:15,1,-73.9843521118164,40.75475692749024,-73.98692321777342,40.758731842041016,N,1075,0.31,1.02,18
id1929155,2,2016-01-26 14:16:33,2016-01-26 14:39:19,1,-73.98391723632812,40.76153945922852,-73.97341918945312,40.75777816772461,N,1366,0.61,1.6,14
id1964845,1,2016-02-16 06:18:11,2016-02-16 06:24:06,1,-73.99949645996092,40.74361038208008,-73.9969482421875,40.74363327026367,N,355,0.13,1.35,6
id0055820,2,2016-01-12 09:58:33,2016-01-12 10:15:56,5,-73.99520111083984,40.7593994140625,-73.99858093261719,40.764930725097656,N,1043,0.42,1.45,9
id3456916,2,2016-06-20 16:09:49,2016-06-20 16:25:08,1,-73.9915313720703,40.75550079345703,-73.98458099365233,40.75139999389648,N,919,0.46,1.81,16
id1136047,1,2016-05-12 10:46:27,2016-05-12 11:04:42,1,-73.98749542236328,40.73258972167969,-73.99207305908203,40.72626495361328,N,1095,0.5,1.64,10
id2289133,1,2016-05-18 14:55:09,2016-05-18 16:17:47,1,-74.0098876953125,40.7208137512207,-73.9786605834961,40.750526428222656,N,4958,2.62,1.91,14
id3064747,2,2016-02-03 15:17:46,2016-02-03 15:22:47,1,-73.97725677490233,40.742950439453125,-73.97482299804686,40.74200820922852,N,301,0.14,1.71,15
id3312513,2,2016-05-28 20:37:57,2016-05-28 20:51:56,2,-73.98360443115233,40.76568984985352,-73.9847412109375,40.75901794433594,N,839,0.46,1.99,20
id2425906,2,2016-01-31 09:55:53,2016-01-31 10:15:09,1,-74.01576232910156,40.71090698242188,-74.0167236328125,40.7048225402832,N,1156,0.42,1.32,9
id2022055,2,2016-06-23 23:04:11,2016-06-23 23:11:19,5,-73.98314666748048,40.76234436035156,-73.9847183227539,40.75914764404297,N,428,0.24,1.98,23
id1074960,2,2016-04-21 16:46:33,2016-04-21 17:21:29,1,-73.97528839111328,40.751758575439446,-73.96468353271484,40.75801467895508,N,2096,0.7,1.21,16
id1148624,1,2016-05-24 05:42:59,2016-05-24 05:48:21,1,-73.98783874511719,40.72419738769531,-73.98509979248048,40.72345352172852,N,322,0.15,1.7,5
id1420210,2,2016-05-06 14:44:12,2016-05-06 15:12:34,6,-73.99456787109375,40.7405662536621,-73.99475860595702,40.75046920776367,N,1702,0.68,1.45,14
id3645989,1,2016-05-25 08:21:32,2016-05-25 08:30:28,1,-73.99742126464844,40.68378829956056,-74.00186920166014,40.682559967041016,N,536,0.25,1.67,8
id0031253,2,2016-02-16 13:17:59,2016-02-16 13:30:29,2,-73.97254943847656,40.75947189331056,-73.97908020019531,40.76206970214844,N,750,0.39,1.85,13
id0427100,2,2016-02-29 15:47:12,2016-02-29 15:52:33,1,-73.98201751708984,40.75495147705078,-73.98188781738281,40.75244522094727,N,321,0.17,1.94,15
id2343939,1,2016-06-03 15:25:58,2016-06-03 15:34:19,1,-73.99568939208984,40.70135116577149,-73.99398040771484,40.69845199584961,N,501,0.22,1.58,15
id1478290,2,2016-02-21 11:44:21,2016-02-21 11:58:54,1,-73.98265075683594,40.75870895385742,-73.97503662109375,40.75651931762695,N,873,0.43,1.76,11
id2075534,2,2016-06-08 13:35:17,2016-06-08 14:06:08,1,-73.96722412109375,40.77218627929688,-73.95848846435547,40.78419876098633,N,1851,0.95,1.84,13
id1412015,2,2016-04-02 23:04:38,2016-04-02 23:54:16,6,-73.96900939941406,40.7544059753418,-73.99645233154298,40.763626098632805,N,2978,1.57,1.9,23
id1668777,1,2016-06-09 15:30:25,2016-06-09 15:53:45,1,-73.97675323486328,40.7517967224121,-73.97457122802734,40.76244735717773,N,1400,0.74,1.91,15
id3164826,2,2016-02-14 19:54:48,2016-02-14 20:06:37,1,-73.97505187988281,40.76171875,-73.98049926757811,40.76454925537109,N,709,0.35,1.76,19
id2791219,1,2016-06-06 10:05:23,2016-06-06 10:14:15,1,-74.0168228149414,40.70866394042969,-74.0159912109375,40.7048454284668,N,532,0.27,1.81,10
id2720745,2,2016-03-17 11:10:55,2016-03-17 11:20:47,1,-73.98777770996092,40.741310119628906,-73.99200439453125,40.7432861328125,N,592,0.26,1.58,11
id1521476,1,2016-06-18 00:42:19,2016-06-18 00:50:24,1,-73.95938110351561,40.763347625732415,-73.9566879272461,40.763160705566406,N,485,0.14,1.05,0
id1906736,1,2016-03-20 02:27:51,2016-03-20 02:53:23,1,-74.00646209716798,40.73307800292969,-74.00416564941406,40.742374420166016,N,1532,0.65,1.54,2
id0275405,2,2016-06-08 13:11:08,2016-06-08 13:30:47,1,-73.96470642089844,40.75577926635742,-73.96627807617188,40.76171875,N,1179,0.42,1.28,13
id2003351,1,2016-05-12 14:52:56,2016-05-12 15:32:39,1,-73.95587158203125,40.76959609985352,-73.98013305664062,40.764892578125,N,2383,1.31,1.98,14
id2708091,1,2016-01-04 19:18:02,2016-01-04 19:26:55,1,-73.97601318359375,40.76032638549805,-73.98033905029298,40.76049041748047,N,533,0.23,1.53,19
id0790178,2,2016-06-16 23:53:50,2016-06-17 00:35:26,1,-73.96562194824217,40.75880813598633,-73.95413970947266,40.741920471191406,N,2496,1.31,1.89,23
id3787441,1,2016-03-01 14:33:26,2016-03-01 14:44:34,1,-73.97702026367188,40.75437927246094,-73.97831726074217,40.75886917114258,N,668,0.32,1.71,14
id2946406,2,2016-01-27 09:42:07,2016-01-27 09:54:32,1,-73.96507263183594,40.759307861328125,-73.97103881835938,40.761089324951165,N,745,0.34,1.62,9
id3814675,1,2016-04-15 12:38:40,2016-04-15 12:56:42,1,-73.9916763305664,40.749168395996094,-73.99530792236328,40.75399017333984,N,1082,0.38,1.28,12
id0155626,2,2016-04-02 22:19:01,2016-04-02 22:54:24,1,-73.98356628417967,40.74396896362305,-74.00386047363281,40.74208831787109,N,2123,1.07,1.81,22
id0963809,1,2016-01-26 09:34:04,2016-01-26 09:48:35,1,-73.9915313720703,40.77024459838867,-73.98802947998048,40.76476287841797,N,871,0.42,1.74,9
id3005171,1,2016-04-13 11:27:18,2016-04-13 11:34:51,1,-73.9574966430664,40.77020263671875,-73.95531463623048,40.767333984375,N,453,0.23,1.82,11
id2707640,1,2016-05-25 18:09:08,2016-05-25 18:18:32,1,-73.97547149658203,40.75136566162109,-73.97509765625,40.75578689575195,N,564,0.31,1.95,18
id1212590,2,2016-01-25 11:42:58,2016-01-25 12:07:36,1,-73.98215484619139,40.76773834228516,-73.97594451904298,40.75779342651367,N,1478,0.76,1.85,11
id2727827,2,2016-01-26 18:08:58,2016-01-26 18:25:48,1,-73.97296142578125,40.7648811340332,-73.979248046875,40.75976943969727,N,1010,0.48,1.72,18
id0804513,2,2016-04-23 17:54:07,2016-04-23 18:02:40,6,-73.9874496459961,40.73898696899414,-73.99101257324217,40.74068069458008,N,513,0.22,1.55,17
id3928804,1,2016-04-14 12:13:08,2016-04-14 12:35:47,1,-73.98650360107422,40.74958419799805,-73.97897338867188,40.74480438232422,N,1359,0.51,1.36,12
id0102719,1,2016-06-01 13:42:18,2016-06-01 14:19:52,1,-73.99405670166014,40.75139236450195,-73.98494720458984,40.76031112670898,N,2254,0.78,1.24,13
id3706312,1,2016-04-21 08:40:29,2016-04-21 08:57:30,1,-73.98664093017578,40.758159637451165,-73.9798812866211,40.76317596435546,N,1021,0.5,1.75,8
id0201148,1,2016-01-08 13:01:43,2016-01-08 13:12:11,1,-73.99258422851561,40.73806381225586,-73.98780059814453,40.74111175537109,N,628,0.33,1.88,13
id2204689,1,2016-04-14 19:52:36,2016-04-14 20:14:49,1,-73.9781494140625,40.76164245605469,-73.97429656982422,40.7521858215332,N,1333,0.68,1.85,19
id3631005,1,2016-06-18 19:42:20,2016-06-18 19:54:39,3,-73.97512054443358,40.75702667236328,-73.97980499267578,40.756954193115234,N,739,0.25,1.19,19
id2813395,2,2016-05-24 16:20:00,2016-05-24 17:12:00,1,-73.95460510253906,40.77569580078125,-73.97895050048828,40.76406097412109,N,3120,1.51,1.74,16
id0587670,1,2016-01-26 10:42:19,2016-01-26 11:12:17,1,-73.9551239013672,40.7652473449707,-73.96867370605469,40.757205963134766,N,1798,0.9,1.8,10
id0554921,2,2016-06-01 18:12:16,2016-06-01 18:17:53,1,-73.99230194091797,40.7427215576172,-73.9926528930664,40.7403450012207,N,337,0.17,1.77,18
id0698039,1,2016-06-02 15:00:32,2016-06-02 15:30:00,4,-74.01502990722656,40.711212158203125,-74.00020599365233,40.718040466308594,N,1768,0.91,1.85,15
id1320312,2,2016-04-27 15:03:32,2016-04-27 15:24:14,1,-73.98267364501953,40.75907897949219,-73.99284362792967,40.76321029663086,N,1242,0.6,1.75,15
id2169595,2,2016-03-22 16:38:44,2016-03-22 17:09:33,1,-73.97103881835938,40.75192642211913,-73.98853302001953,40.75508880615234,N,1849,0.94,1.83,16
id2960010,1,2016-01-29 02:49:07,2016-01-29 02:53:54,2,-73.94949340820312,40.78196716308594,-73.9518051147461,40.78302383422852,N,287,0.14,1.77,2
id1753739,2,2016-05-25 17:37:52,2016-05-25 18:13:00,1,-73.99114227294923,40.742130279541016,-73.97968292236328,40.75170135498047,N,2108,0.89,1.52,17
id1065826,2,2016-04-04 10:47:52,2016-04-04 11:08:14,1,-73.97589111328125,40.7477912902832,-73.97689056396483,40.756160736083984,N,1222,0.58,1.71,10
id1947321,2,2016-05-01 01:08:33,2016-05-01 01:38:27,5,-73.96842193603516,40.75511932373047,-73.97203826904298,40.76337814331056,N,1794,0.6,1.21,1
id0901733,2,2016-04-29 14:58:39,2016-04-29 15:12:04,1,-73.96266174316406,40.77837371826172,-73.96141052246092,40.7749481201172,N,805,0.25,1.1,14
id3843328,1,2016-05-11 18:07:24,2016-05-11 18:17:18,1,-73.98147583007811,40.75896453857422,-73.98365783691406,40.762001037597656,N,594,0.24,1.45,18
id1930027,2,2016-05-03 15:31:24,2016-05-03 15:47:28,1,-73.95947265625,40.78121948242188,-73.96356201171875,40.77450942993164,N,964,0.51,1.91,15
id0719575,2,2016-06-12 16:22:24,2016-06-12 16:35:58,1,-73.97045135498048,40.75215911865234,-73.96588897705078,40.75254821777344,N,814,0.24,1.06,16
id2907247,1,2016-06-02 11:44:02,2016-06-02 12:31:42,1,-73.98375701904298,40.74698638916016,-73.98933410644531,40.76946640014648,N,2860,1.58,1.99,11
id0620883,2,2016-06-05 18:37:28,2016-06-05 18:50:49,5,-73.99920654296875,40.7392463684082,-73.99427032470702,40.738861083984375,N,801,0.26,1.17,18
id0427562,2,2016-04-13 07:06:09,2016-04-13 07:16:41,6,-73.98564147949219,40.72222137451172,-73.99093627929686,40.72359848022461,N,632,0.29,1.67,7
id2589612,2,2016-03-20 07:55:58,2016-03-20 08:36:29,2,-73.98265075683594,40.77157974243164,-73.99214935302734,40.759159088134766,N,2431,0.99,1.47,7
id3133256,2,2016-06-09 19:29:47,2016-06-09 19:52:42,1,-73.97601318359375,40.76536560058594,-73.97753143310547,40.77264022827149,N,1375,0.51,1.33,19
id3970120,2,2016-06-22 14:00:25,2016-06-22 14:07:29,6,-73.97438049316406,40.790809631347656,-73.97457122802734,40.78747177124024,N,424,0.23,1.96,14
id1459794,2,2016-04-13 16:17:48,2016-04-13 16:25:11,1,-73.97469329833984,40.78799819946289,-73.97167205810547,40.78702163696289,N,443,0.17,1.4,16
id1331803,1,2016-06-06 17:51:40,2016-06-06 18:08:08,2,-73.98574829101561,40.75962066650391,-73.9826431274414,40.755664825439446,N,988,0.32,1.16,17
id0990606,2,2016-03-13 01:56:30,2016-03-13 03:04:55,1,-73.96993255615233,40.7504997253418,-73.99009704589844,40.75675582885742,N,4105,1.14,1.0,1
id2033536,1,2016-01-30 19:46:53,2016-01-30 20:14:26,2,-73.982177734375,40.72785949707031,-73.99964141845702,40.72853469848633,N,1653,0.92,1.99,19
id0741955,1,2016-06-16 14:11:55,2016-06-16 14:33:20,1,-73.97383117675781,40.737548828125,-73.98170471191406,40.73424530029297,N,1285,0.47,1.32,14
id0506349,1,2016-05-26 15:19:20,2016-05-26 15:41:13,1,-73.98902130126953,40.71910858154297,-73.98979187011719,40.725730895996094,N,1313,0.46,1.26,15
id3152199,1,2016-03-18 18:25:30,2016-03-18 19:07:53,1,-73.97462463378906,40.75422286987305,-73.99961090087889,40.76140975952149,N,2543,1.4,1.98,18
id0234499,2,2016-02-24 20:23:58,2016-02-24 20:32:05,1,-74.00341033935547,40.73628616333008,-73.99961090087889,40.73388671875,N,487,0.26,1.91,20
id2541128,2,2016-02-17 12:52:21,2016-02-17 13:02:03,4,-73.9759063720703,40.75707244873047,-73.9763946533203,40.76068878173828,N,582,0.25,1.55,12
id3872396,2,2016-03-07 10:01:46,2016-03-07 10:24:01,1,-73.9883270263672,40.75920104980469,-73.9781494140625,40.76333999633789,N,1335,0.6,1.63,10
id1726715,1,2016-05-03 11:13:31,2016-05-03 11:27:46,1,-73.9931411743164,40.749675750732415,-73.9845199584961,40.74837493896485,N,855,0.46,1.94,11
id1448112,2,2016-01-07 16:53:29,2016-01-07 18:04:57,1,-73.97123718261719,40.755718231201165,-73.9774398803711,40.7769012451172,N,4288,1.5,1.26,16
id1748697,2,2016-01-30 10:37:21,2016-01-30 10:45:28,3,-73.95526123046875,40.7793426513672,-73.95095825195312,40.77921295166016,N,487,0.23,1.67,10
id3977247,1,2016-03-18 14:50:25,2016-03-18 15:03:39,3,-73.97870635986328,40.750099182128906,-73.98641204833984,40.748512268066406,N,794,0.42,1.9,14
id1871448,1,2016-04-13 08:41:35,2016-04-13 08:53:08,1,-74.01477813720702,40.709617614746094,-74.00970458984375,40.713203430175774,N,693,0.36,1.89,8
id1496569,1,2016-05-13 20:28:20,2016-05-13 20:42:52,1,-73.97775268554686,40.737895965576165,-73.98537445068358,40.74169921875,N,872,0.48,1.97,20
id0391773,1,2016-05-18 08:14:13,2016-05-18 08:22:39,1,-73.9805145263672,40.77022552490234,-73.98182678222656,40.77294921875,N,506,0.2,1.43,8
id1247594,2,2016-05-16 11:14:20,2016-05-16 11:23:58,1,-73.97877502441406,40.7583236694336,-73.97705078125,40.75402069091797,N,578,0.31,1.94,11
id0310966,2,2016-05-19 12:33:33,2016-05-19 13:11:38,2,-73.97322845458984,40.755126953125,-73.98870086669923,40.758888244628906,N,2285,0.85,1.34,12
id2232205,2,2016-02-26 15:45:38,2016-02-26 16:25:38,2,-73.99413299560547,40.751251220703125,-73.97248077392578,40.75267791748047,N,2400,1.14,1.71,15
id1282939,2,2016-01-26 13:03:57,2016-01-26 13:18:48,2,-73.99318695068358,40.75249862670898,-73.9856948852539,40.75200653076172,N,891,0.39,1.59,13
id3660279,2,2016-01-25 11:04:57,2016-01-25 12:07:37,1,-73.98992156982422,40.75691986083984,-73.97496795654298,40.741798400878906,N,3760,1.31,1.25,11
id0371194,2,2016-04-08 09:33:55,2016-04-08 10:01:22,1,-73.986083984375,40.762325286865234,-73.97657775878906,40.7516975402832,N,1647,0.89,1.94,9
id3435345,1,2016-06-19 05:08:40,2016-06-19 05:16:12,1,-73.96529388427734,40.76337432861328,-73.96785736083984,40.76208114624024,N,452,0.16,1.28,5
id2862972,2,2016-04-05 12:15:57,2016-04-05 12:25:09,1,-73.98293304443358,40.75668716430664,-73.9870834350586,40.754486083984375,N,552,0.27,1.73,12
id1119480,2,2016-06-14 23:23:40,2016-06-14 23:47:03,2,-73.97940063476561,40.771671295166016,-73.97824096679686,40.763870239257805,N,1403,0.54,1.39,23
id0133430,2,2016-04-13 13:31:27,2016-04-13 13:40:01,1,-73.97589111328125,40.76380157470703,-73.98087310791014,40.76435089111328,N,514,0.26,1.85,13
id0010400,2,2016-06-29 13:21:56,2016-06-29 13:54:53,1,-73.99278259277344,40.75312042236328,-73.972900390625,40.75680160522461,N,1977,1.07,1.95,13
id2472610,2,2016-05-18 08:30:27,2016-05-18 08:47:32,6,-73.97177886962889,40.75064086914063,-73.97964477539062,40.74643707275391,N,1025,0.5,1.77,8
id3505646,1,2016-05-26 18:33:01,2016-05-26 18:57:03,1,-73.99213409423827,40.74895858764648,-73.98887634277344,40.75948715209961,N,1442,0.75,1.87,18
id3460650,1,2016-06-08 13:33:08,2016-06-08 13:43:25,1,-73.98947143554686,40.72059631347656,-73.99503326416014,40.72277069091797,N,617,0.33,1.91,13
id2059922,2,2016-05-25 13:02:19,2016-05-25 13:18:25,1,-73.9627227783203,40.77663040161133,-73.96765899658203,40.77154922485352,N,966,0.44,1.62,13
id2757174,2,2016-03-04 11:44:19,2016-03-04 12:07:04,1,-73.97572326660156,40.7534294128418,-73.97500610351561,40.76246643066406,N,1365,0.63,1.65,11
id0759162,1,2016-03-05 21:22:17,2016-03-05 21:30:26,1,-74.0042724609375,40.730953216552734,-74.00285339355469,40.73392105102539,N,489,0.22,1.61,21
id3140251,2,2016-05-13 14:48:56,2016-05-13 15:15:02,1,-73.97064208984375,40.764358520507805,-73.97547912597656,40.75524139404297,N,1566,0.68,1.56,14
id0028108,1,2016-06-22 06:21:57,2016-06-22 06:26:26,1,-73.98851776123048,40.747745513916016,-73.98741912841797,40.74598693847656,N,269,0.13,1.8,6
id3265111,2,2016-02-19 17:58:42,2016-02-19 18:14:53,1,-73.97940063476561,40.7557487487793,-73.98869323730467,40.757568359375,N,971,0.5,1.86,17
id1146267,2,2016-04-07 11:04:49,2016-04-07 11:10:13,1,-73.99891662597656,40.73453521728516,-73.99937438964845,40.73674774169922,N,324,0.15,1.72,11
id1794711,1,2016-03-09 12:04:44,2016-03-09 12:20:35,1,-73.98379516601561,40.758567810058594,-73.97531127929686,40.75651550292969,N,951,0.47,1.76,12
id3663560,1,2016-06-03 10:59:41,2016-06-03 11:22:57,1,-73.98592376708984,40.75876235961913,-73.98101043701173,40.76528930664063,N,1396,0.52,1.34,10
id3427728,1,2016-04-22 16:32:33,2016-04-22 16:45:13,1,-73.98960876464844,40.71930313110352,-73.98247528076173,40.72045516967773,N,760,0.38,1.81,16
id2516989,1,2016-05-16 18:37:32,2016-05-16 18:51:05,1,-73.97982025146483,40.76043319702149,-73.974365234375,40.76487350463867,N,813,0.42,1.86,18
id2187081,1,2016-02-06 04:12:47,2016-02-06 04:26:59,2,-74.00530242919923,40.740142822265625,-74.00062561035155,40.73892974853516,N,852,0.26,1.09,4
id2425767,1,2016-06-27 13:36:02,2016-06-27 13:44:40,1,-73.99647521972656,40.7378044128418,-73.99116516113281,40.738296508789055,N,518,0.28,1.95,13
id3152652,1,2016-06-16 16:13:01,2016-06-16 16:29:35,1,-73.98258209228516,40.7681121826172,-73.97634887695312,40.764251708984375,N,994,0.42,1.53,16
id1946801,1,2016-06-08 14:35:56,2016-06-08 14:58:22,1,-73.98231506347656,40.7574462890625,-73.97579193115233,40.7645263671875,N,1346,0.6,1.6,14
id0950188,2,2016-06-09 14:01:57,2016-06-09 14:27:06,5,-73.97870635986328,40.75593185424805,-73.98011779785155,40.76456832885742,N,1509,0.6,1.43,14
id3410631,2,2016-05-06 17:16:49,2016-05-06 17:39:05,6,-73.98135375976561,40.74729919433594,-73.99324035644531,40.75249862670898,N,1336,0.72,1.94,17
id1684726,2,2016-05-28 01:49:16,2016-05-28 02:05:20,5,-74.00501251220702,40.722820281982415,-74.0037384033203,40.72697830200195,N,964,0.29,1.1,1
id0921580,1,2016-05-13 17:13:10,2016-05-13 17:37:49,1,-73.9788818359375,40.75862884521485,-73.99156188964845,40.75580978393555,N,1479,0.69,1.68,17
id2977530,2,2016-03-25 12:30:44,2016-03-26 00:00:00,1,-73.7893829345703,40.64311981201172,-73.95774841308594,40.7653694152832,N,41356,12.21,1.06,12
id2534578,1,2016-02-25 13:41:30,2016-02-25 13:50:23,1,-73.9898681640625,40.75624084472656,-73.98934173583984,40.752788543701165,N,533,0.24,1.62,13
id0711685,2,2016-06-08 14:11:28,2016-06-08 14:39:58,5,-73.9662094116211,40.76185989379882,-73.9757308959961,40.76076126098633,N,1710,0.5,1.06,14
id2304015,2,2016-05-09 18:42:08,2016-05-09 18:59:38,1,-73.98507690429686,40.75934600830078,-73.98340606689453,40.76580047607422,N,1050,0.45,1.56,18
id2179860,1,2016-02-16 13:24:34,2016-02-16 13:39:14,1,-73.99073791503906,40.74531173706056,-73.9861831665039,40.743988037109375,N,880,0.26,1.04,13
id1787004,2,2016-06-26 18:07:48,2016-06-26 18:48:08,1,-73.98229217529298,40.76480102539063,-73.99131774902342,40.7500457763672,N,2420,1.12,1.67,18
